"fecha_deposito","numero_expediente","importe_aprobado","nombre_hospital","codigo_refes","id_provincia","provincia"
"2018-10-08","2018-09366310",2572,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-09396463",832,"CAPS POTRERO DE LOS FUNES",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-09418056",1000,"CAPS N° 12 DR. JULIO BONA",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-21364846",416,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-10-08","2018-21404542",1193,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-21406417",5687,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-22296752",26303,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-22398691",13575.12,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-10-08","2018-22399222",1084.05,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-22400042",929,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-22400834",612.86,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-22404452",2056.67,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-22404810",964,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-22735515",43796,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-22863202",3999,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-26323483",158,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-26323896",79,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-10-08","2018-26325049",614,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622426",1460,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622451",1086,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622519",812,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622565",645,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622606",3309,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622655",796,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622698",9480.8,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-10-08","2018-27622745",657,"HOSPITAL SAN FRANCISCO",1.07401e+13,74,"SAN LUIS"
"2018-10-18","2018-02232226",5446.3,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-10-18","2018-03269989",787,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-03486514",1161,"HOSPITAL SUAREZ ROCHA",5.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-04110997",1468,"HOSPITAL POTRERO DE LOS FUNES",,74,"SAN LUIS"
"2018-10-18","2018-04416810",1975,"HOSPITAL DEL OESTE",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-08487247",484,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-08488866",503,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-08489977",1378,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-08521095",1226,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-08524666",1170,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-08530860",5181,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-09192022",1050.19,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-09194544",125,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-09255865",670,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-10-18","2018-09406265",4969,"HOSPITAL DEL SUR",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-09417221",1509,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-09469068",832,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-10477619",3637,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-11090168",13665.52,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-10-18","2018-21373257",192869.6,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-21374855",6161,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-21376590",1014,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-10-18","2018-22487725",1440,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-22488958",665,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-22490948",10457,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-22520923",28588,"HOSPITAL SAN FRANCISCO",1.07401e+13,74,"SAN LUIS"
"2018-10-18","2018-22522828",1896,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-10-18","2018-22732616",1162,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-23028798",824,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-23033012",604,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-23046312",1254,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-23291976",28348,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-26324797",3423,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-26325275",680,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-26563245",856,"CAPS FRAGA",5.07402e+13,74,"SAN LUIS"
"2018-10-18","2018-27623746",2486,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27623920",6448,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27624115",2610,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-10-18","2018-27624274",2278,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27624418",6532,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27624569",10292,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-10-18","2018-27624830",756,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27626473",2262,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27626747",7416,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-27627416",79,"HOSPITAL LA TOMA",1.07402e+13,74,"SAN LUIS"
"2018-10-18","2018-27627641",4320,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-30449757",934,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-18","2018-30450747",3891,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-10-18","2018-30452182",1242,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-10-18","2018-30454399",812,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-30455550",1646,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-30458890",4216,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-10-18","2018-30460302",821,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-10-18","2018-30731799",1030,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-10-23","2018-03325837",40665.61,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-10-23","2018-03326168",405.2,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-23","2018-03334550",453,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-23","2018-03339468",577,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-10-23","2018-03486862",2124,"HOSPITAL SUAREZ ROCHA",5.07404e+13,74,"SAN LUIS"
"2018-10-23","2018-09360703",3883,"HOSPITAL SUAREZ ROCHA",5.07404e+13,74,"SAN LUIS"
"2018-10-23","2018-11096350",844,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-10-23","2018-11101739",1961,"HOSPITAL DEL OESTE",5.07406e+13,74,"SAN LUIS"
"2018-10-23","2018-13419030",990,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-10-23","2018-23193925",9501,"HOSPITAL CANDELARIA",1.07401e+13,74,"SAN LUIS"
"2018-10-23","2018-23321327",2572,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-10-23","2018-27625258",29427.15,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-10-23","2018-30478674",624,"HOSPITAL SAN FRANCISCO",1.07401e+13,74,"SAN LUIS"
"2018-10-23","2018-30728431",2462,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-23","2018-30729496",692,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-10-23","2018-9831485",103842.82,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-11-05","2017-18601344",1090.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2017-18953057",832,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2017-22613027",416,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-05","2017-26667973",330,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-05","2017-31275642",858,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-05","2018-02230828",8202,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-11-05","2018-02870007",2032,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-05","2018-03263849",1435.36,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-03329886",17747,"HOSPITAL DE UNION",1.07404e+13,74,"SAN LUIS"
"2018-11-05","2018-04115170",632,"C.A.P.S. RENE FAVALORO",5.07404e+13,74,"SAN LUIS"
"2018-11-05","2018-04428145",2801.53,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-08825300",198,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-05","2018-09330855",1527,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-11-05","2018-09368863",6482.24,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-05","2018-09392875",126,"CAPS VILLA LARCA",5.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-09681649",8168,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-11-05","2018-10467247",457,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-11-05","2018-10468043",12423,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-05","2018-10469890",1354,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-05","2018-10471386",528,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-05","2018-10473474",1014,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-05","2018-11103529",542,"HOSPITAL NUEVA GALIA",5.07404e+13,74,"SAN LUIS"
"2018-11-05","2018-12778170",567,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-12778434",983,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-12779162",208,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-12779207",359,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-05","2018-13417513",830,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-05","2018-23314663",4287,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-11-05","2018-26940691",664,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-11-05","2018-30758188",4943,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-05","2018-30759398",1270,"HOSPITAL DE QUINES.",1.07401e+13,74,"SAN LUIS"
"2018-11-05","2018-30767765",548,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-11-05","2018-30770695",600,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-11-05","2018-35563243",674,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-11-14","2017-15683056",3402.43,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-02230600",7015.19,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-14","2018-03018482",1159,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-03254866",604,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-14","2018-04205534",238,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-04710515",1732.5,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-14","2018-05013625",1085.36,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-14","2018-05774319",4804,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-06027223",42269,"HOSPITAL DE QUINES.",1.07401e+13,74,"SAN LUIS"
"2018-11-14","2018-09179102",1660,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09359228",964,"HOSPITAL DR JUAN GREGORIO VIVAS",1.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09360768",616,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09361224",837,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09369137",366,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09369263",287,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09369811",159,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09369887",145,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09369974",2906.86,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09370078",1353.39,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09370177",1697,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09370291",287,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09677958",6167,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-09679799",3577,"HOSPITAL DE JUSTO DARACT",1.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-09683598",2418,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-10559452",596,"HOSPITAL DE MERLO",1.07405e+13,74,"SAN LUIS"
"2018-11-14","2018-13415978",3800,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-14","2018-21397617",208,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-14","2018-21481371",4334,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-26324625",821,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-27378387",8048,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-27627823",1494,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-30742189",37504,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-30743636",1059,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-30745374",1426,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-11-14","2018-30749112",724,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-11-14","2018-30751958",2162,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-11-14","2018-30753804",517,"CAPS BARRIO AMPYA MAESTROS PUNTANOS",5.07406e+13,74,"SAN LUIS"
"2018-11-14","2018-30755066",2048,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2017-23298823",1153.72,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2017-24620872",1671,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2018-02233460",61718,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-27","2018-05694220",547,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2018-08830966",900,"HOSPITAL DR.JUAN ANTONIO KLIPSONS.",1.07401e+13,74,"SAN LUIS"
"2018-11-27","2018-09310501",5787.67,"HOSPITAL CANDELARIA",1.07401e+13,74,"SAN LUIS"
"2018-11-27","2018-10468831",2580,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-27","2018-11637432",1425.04,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-27","2018-11665216",6650,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-11-27","2018-21400963",274,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-11-27","2018-26953094",48274,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2018-26953315",4790,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-27","2018-26954680",802,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-27","2018-26964913",660,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-11-27","2018-30453291",406,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-11-27","2018-30456796",1877,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2018-30764642",604,"HOSPITAL DRA. MARIA J. BECKER",5.07406e+13,74,"SAN LUIS"
"2018-11-27","2018-35496160",1090,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-11-27","2018-35544205",52288,"HOSPITAL SAN FRANCISCO",1.07401e+13,74,"SAN LUIS"
"2018-11-27","2018-39081966",667,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-12-04","2018-09448986",743,"HOSPITAL DE BUENA ESPERANZA",1.07404e+13,74,"SAN LUIS"
"2018-12-04","2018-11418583",366398.53,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-12-04","2018-11632233",1217,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-12-04","2018-11648755",1024.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-12-04","2018-11652533",1278.52,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-12-04","2018-16094387",259,"HOSPITAL DE CONCARAN",1.07403e+13,74,"SAN LUIS"
"2018-12-04","2018-21396379",2226,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-12-04","2018-22010778",604,"CENTRO DE REFERENCIA PROVINCIAL DE REHABILITACION",5.07406e+13,74,"SAN LUIS"
"2018-12-04","2018-26958847",792,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-12-04","2018-27378869",129409.03,"POLICLINICO REGIONAL VILLA MERCEDES",1.07404e+13,74,"SAN LUIS"
"2018-12-04","2018-27385625",20360,"HOSPITAL SUAREZ ROCHA",5.07404e+13,74,"SAN LUIS"
"2018-12-04","2018-27627012",57858.18,"HOSPITAL MATERNIDAD PROVINCIAL",1.27406e+13,74,"SAN LUIS"
"2018-12-04","2018-32212720",30631,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-12-04","2018-35497792",1321,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-12-04","2018-35498674",2526,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-12-04","2018-35541204",3831,"HOSPITAL CERRO DE LA CRUZ",5.07406e+13,74,"SAN LUIS"
"2018-12-05","2017-18590253",832,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-12-05","2018-04117318",790,"C.A.P.S. RENE FAVALORO",5.07404e+13,74,"SAN LUIS"
"2018-12-05","2018-04157089",4013,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-12-05","2018-09397650",8854,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-12-05","2018-10463922",2738,"HOSPITAL ESCUELA DE SALUD MENTAL",1.37406e+13,74,"SAN LUIS"
"2018-12-05","2018-10464560",1465,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-12-05","2018-10465869",1380,"HOSPITAL DE REFERENCIA EVA PERON",5.07404e+13,74,"SAN LUIS"
"2018-12-05","2018-11642943",819,"HOSPITAL TILISARAO",1.07403e+13,74,"SAN LUIS"
"2018-12-05","2018-22293179",1026637.04,"POLICLINICO REGIONAL SAN LUIS",1.07406e+13,74,"SAN LUIS"
"2018-12-05","2018-30725665",1319,"HOSPITAL DEL SANTA ROSA DEL CONLARA",1.07405e+13,74,"SAN LUIS"
"2018-12-05","2018-30726953",3499,"HOSPITAL BRAULIO MOYANO",5.07404e+13,74,"SAN LUIS"
"2018-01-05","2463/2017",2983,"HOSPITAL SAMCO CERES",1.08209e+13,82,"SANTA FE"
"2018-01-05","26348/2017",1896,"HOSPITAL ESCUELA EVA PERON",1.08208e+13,82,"SANTA FE"
"2018-01-05","29649/2017",5670,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","29650/2017",16504,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","29651/2017",5192,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","29653/2017",14712,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","29654/2017",5023.16,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","29656/2017",10442,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","29657/2017",14751.04,"HOSPITAL SAMCO DR. ALEJANDRO GUTIERREZ",1.08204e+13,82,"SANTA FE"
"2018-01-05","30845/2017",55776,"HOSPITAL SAMCO DR. JAIME FERRE DE RAFAELA",1.08202e+13,82,"SANTA FE"
"2018-01-05","56926/2016",163655,"HOSPITAL PROVINCIAL DEL CENTENARIO",1.08208e+13,82,"SANTA FE"
"2018-01-05","59593/2016",296,"HOSPITAL SAMCO VILLA OCAMPO",1.08205e+13,82,"SANTA FE"
